customer_id,customer_name,age,gender,city,state,phone_number,email,registration_date,language_preference,primary_device
C2224,Kavitha Pandey,59,Female,Pune,Maharashtra,6986626923,kavitha.pandey31@gmail.com,09-01-2023,Telugu,Laptop
C2225,Lakshmi Bhat,60,Female,Noida,Uttar Pradesh,7637731252,lakshmi.bhat63@gmail.com,2023-02-02,Tamil,Mobile
C2226,Deepak Chopra,31,Male,Coimbatore,Tamil Nadu,6249215156,deepak.chopra71@gmail.com,2024-05-22,Gujarati,Mobile
C2227,Rohit Iyer,60,Male,Jaipur,Rajasthan,9054825627,rohit.iyer36@gmail.com,2023-07-23,Tamil,Tablet
C2228,Nikhil Sharma,57,Male,Gurgaon,Haryana,6878427751,nikhil.sharma57@gmail.com,21-05-2023,Marathi,Mobile
C2229,Preeti Hegde,59,Female,Gurgaon,Haryana,7685944164,preeti.hegde13@yahoo.com,2023-03-27,Punjabi,Laptop
C2230,Arjun Reddy,26,Male,Delhi,Delhi,6036323518,arjun.reddy77@gmail.com,2023-04-02,Tamil,Smart TV
C2231,Pooja Saxena,33,Female,Kanpur,Uttar Pradesh,6148454430,pooja.saxena44@gmail.com,2024-04-06,Bengali,Mobile
C2232,Deepa Jain,40,Female,Delhi,Delhi,9633253363,deepa.jain46@gmail.com,2024-04-19,English,Mobile
C2233,Vikram Rao,39,Male,Mumbai,Maharashtra,6606950852,vikram.rao54@gmail.com,2024-06-09,Kannada,Smart TV
C2234,Prashant Chopra,24,Male,Bhopal,Madhya Pradesh,9240439684,prashant.chopra75@gmail.com,02-02-2024,,Mobile
C2235,Ananya Sharma,49,Female,Delhi,Delhi,8881939271,ananya.sharma74@gmail.com,2023-08-14,Punjabi,Tablet
C2236,Shreya Joshi,18,Female,Delhi,Delhi,9757601808,shreya.joshi41@gmail.com,2023-05-09,Tamil,Laptop
C2237,Shubham Hegde,50,Male,Delhi,Delhi,6651773131,shubham.hegde59@yahoo.com,2023-10-24,Marathi,Smart TV
C2238,Suhana Agarwal,40,Female,Chennai,Tamil Nadu,6511825665,suhana.agarwal15@gmail.com,2024-04-11,Marathi,Laptop
C2239,Lakshmi Jain,23,Female,Guwahati,Assam,8413503346,lakshmi.jain76@gmail.com,2024-03-01,Gujarati,Laptop
C2240,Aditya Agarwal,37,Male,Patna,Bihar,8187398212,aditya.agarwal66@outlook.com,2024-07-10,Bengali,Mobile
C2241,Nidhi Singh,22,Female,Chennai,Tamil Nadu,6508656996,nidhi.singh63@yahoo.com,2023-09-30,Tamil,Smart TV
C2242,Karan Mishra,59,Male,Jaipur,Rajasthan,8410657299,karan.mishra49@outlook.com,2024-01-11,Hindi,Tablet
C2243,Pooja Chatterjee,32,Female,Bengaluru,Karnataka,6744108439,pooja.chatterjee99@gmail.com,2023-04-25,Hindi,Mobile
C2244,Vivek Patel,33,Male,Chennai,Tamil Nadu,6173203106,vivek.patel56@gmail.com,2024-01-04,Bengali,Tablet
C2245,Namrata Chopra,59,Female,Kanpur,Uttar Pradesh,7587957971,namrata.chopra12@gmail.com,2024-04-14,Bengali,Tablet
C2246,Vikram Sinha,29,Male,Mysuru,Karnataka,7108327866,vikram.sinha85@gmail.com,2024-09-12,Hindi,Mobile
C2247,Ravi Mishra,32,Male,Pune,Maharashtra,8411420765,ravi.mishra29@yahoo.com,2023-08-10,Bengali,Laptop
C2248,Vikram Chatterjee,58,Male,Lucknow,Uttar Pradesh,9084929704,vikram.chatterjee55@yahoo.com,2024-07-09,Gujarati,Tablet
C2249,Nikhil Mehta,30,Male,Chennai,Tamil Nadu,9431538348,nikhil.mehta76@yahoo.com,2024-01-07,Telugu,Mobile
C2250,Pankaj Rajan,37,Male,Pune,Maharashtra,9241703642,pankaj.rajan93@outlook.com,2023-09-12,Telugu,Laptop
C2251,Manoj Mehta,54,Male,Surat,Gujarat,6217794292,manoj.mehta64@gmail.com,2023-05-20,Telugu,Mobile
C2252,Riya Malhotra,19,Female,Guwahati,Assam,6313240496,riya.malhotra54@yahoo.com,2024-10-21,English,Tablet
C2253,Amit Das,21,Male,Howrah,West Bengal,6862378577,amit.das60@gmail.com,2023-05-06,Kannada,Mobile
C2254,Yash Sharma,49,Male,Bhopal,Madhya Pradesh,,yash.sharma74@gmail.com,2024-03-10,Bengali,Laptop
C2255,Omkar Bose,18,Male,Patna,Bihar,8987806465,omkar.bose77@yahoo.com,2023-03-31,English,Laptop
C2256,Namrata Chopra,56,Female,Patna,Bihar,8039226868,namrata.chopra27@gmail.com,2024-04-26,Gujarati,Laptop
C2257,Deepa Yadav,42,Female,Chennai,Tamil Nadu,7643081322,deepa.yadav48@gmail.com,2023-01-20,English,Tablet
C2258,Ankit Pandey,18,Male,Lucknow,Uttar Pradesh,7573149266,ankit.pandey33@gmail.com,2024-05-18,,Smart TV
C2259,Namrata Singh,22,Female,Pune,Maharashtra,7588641793,namrata.singh79@gmail.com,2024-05-04,Kannada,Smart TV
C2260,Mohit Pillai,45,Male,Jodhpur,Rajasthan,6898258173,mohit.pillai69@gmail.com,2023-04-15,Telugu,Smart TV
C2261,Rohan Chopra,58,Male,Kanpur,Uttar Pradesh,8787352199,rohan.chopra67@gmail.com,2023-09-19,Hindi,Smart TV
C2262,Deepa Rao,57,Female,Guwahati,Assam,6722662810,deepa.rao95@gmail.com,2024-03-30,English,Tablet
C2263,Geeta Bhat,52,Female,Nagpur,Maharashtra,9597468993,geeta.bhat89@gmail.com,2024-05-12,Telugu,Laptop
C2264,Deepak Singh,33,Male,Gurgaon,Haryana,6736518849,deepak.singh53@gmail.com,2024-02-07,Bengali,Mobile
C2265,Sachin Malhotra,47,Male,Kolkata,West Bengal,7726850072,sachin.malhotra39@gmail.com,2023-08-21,Marathi,Mobile
C2266,Nitin Chavan,54,Male,Noida,Uttar Pradesh,7505149048,nitin.chavan45@yahoo.com,2024-09-13,Bengali,Laptop
C2267,Ravi Bose,43,Male,Delhi,Delhi,6799772222,ravi.bose49@yahoo.com,2023-03-28,Kannada,Smart TV
C2268,Priya Nair,26,Female,Ahmedabad,Gujarat,9769769380,priya.nair46@outlook.com,2023-09-04,Hindi,Mobile
C2269,Vrinda Kumar,20,Female,Surat,Gujarat,9006991558,vrinda.kumar73@outlook.com,2023-08-13,Telugu,Smart TV
C2270,Rekha Yadav,45,Female,Chennai,Tamil Nadu,9489441399,rekha.yadav58@gmail.com,2024-02-16,Hindi,Smart TV
C2271,Swati Agarwal,55,Female,Pune,Maharashtra,7695106361,swati.agarwal18@yahoo.com,2024-06-15,Punjabi,Mobile
C2272,Mohit Verma,54,Male,Kanpur,Uttar Pradesh,8145287899,mohit.verma51@yahoo.com,2023-05-19,Kannada,Mobile
C2273,Sunita Naidu,41,Female,Gurgaon,Haryana,7056083191,sunita.naidu34@gmail.com,2024-07-13,English,Laptop
C2274,Akash Kumar,35,Male,Hyderabad,Telangana,8865471927,akash.kumar88@yahoo.com,2024-01-17,Punjabi,Tablet
C2275,Sunil Sinha,19,Male,Guwahati,Assam,7609446150,sunil.sinha87@outlook.com,2023-08-15,English,Laptop
C2276,Mansi Singh,41,Female,Mumbai,Maharashtra,7576578937,mansi.singh75@gmail.com,2023-04-09,Bengali,Smart TV
C2277,Vishal Krishnan,30,Male,Chennai,Tamil Nadu,6091027647,vishal.krishnan40@gmail.com,2023-07-11,Telugu,Mobile
C2278,Nitin Singh,59,Male,Howrah,West Bengal,8377381330,nitin.singh32@yahoo.com,2023-04-11,Telugu,Smart TV
C2279,Aarav Iyer,31,Male,Bengaluru,Karnataka,6425656866,aarav.iyer85@yahoo.com,2023-12-08,,Mobile
C2280,Aditi Rajan,31,Female,Jodhpur,Rajasthan,6501543857,aditi.rajan7@gmail.com,2024-05-07,Bengali,Mobile
C2281,Vrinda Kulkarni,25,Female,Coimbatore,Tamil Nadu,9446619954,vrinda.kulkarni1@gmail.com,2024-02-21,Telugu,Tablet
C2282,Kartik Naidu,38,Male,Indore,Madhya Pradesh,6377665995,kartik.naidu85@yahoo.com,2023-08-23,Telugu,Smart TV
C2283,Aditi Joshi,29,Female,Noida,Uttar Pradesh,7849186146,aditi.joshi30@outlook.com,2024-02-18,Hindi,Laptop
C2284,Lakshmi Gupta,23,Female,Bhopal,Madhya Pradesh,8561170278,lakshmi.gupta40@gmail.com,2024-04-12,Kannada,Tablet
C2285,Varun Menon,25,Male,Surat,Gujarat,9968225885,varun.menon35@yahoo.com,2023-07-21,Marathi,Tablet
C2286,Shubham Saxena,35,Male,Mumbai,Maharashtra,6296175657,shubham.saxena8@gmail.com,2024-01-30,Bengali,Laptop
C2287,Deepak Gupta,56,Male,Chennai,Tamil Nadu,8415286348,deepak.gupta55@gmail.com,2023-03-31,,Tablet
C2288,Deepak Ghosh,31,Male,Mysuru,Karnataka,7201569146,deepak.ghosh88@outlook.com,2023-11-02,Gujarati,Smart TV
C2289,Vijay Kulkarni,57,Male,Nagpur,Maharashtra,9781090719,vijay.kulkarni85@gmail.com,2023-11-03,Marathi,Mobile
C2290,Dinesh Yadav,30,Male,Jodhpur,Rajasthan,8680729661,dinesh.yadav69@yahoo.com,2023-09-21,Tamil,Tablet
C2291,Aarti Kulkarni,47,Female,Patna,Bihar,8099070464,,2023-01-23,Hindi,Laptop
C2292,Deepak Hegde,50,Male,Nagpur,Maharashtra,6330027632,deepak.hegde22@yahoo.com,2023-07-31,English,Laptop
C2293,Sanjay Nair,42,Male,Pune,Maharashtra,9473535226,sanjay.nair47@yahoo.com,2023-09-24,Marathi,Smart TV
C2294,Simran Kapoor,37,Female,Coimbatore,Tamil Nadu,7996426060,simran.kapoor80@yahoo.com,2024-04-14,Hindi,Laptop
C2295,Ankit Mehta,42,Male,Warangal,Telangana,9991365640,ankit.mehta21@outlook.com,2024-01-05,Telugu,Tablet
C2296,Ajay Shah,59,Male,Lucknow,Uttar Pradesh,8384357993,ajay.shah74@gmail.com,2023-11-04,Telugu,Smart TV
C2297,Yash Das,38,Male,Noida,Uttar Pradesh,6756551288,yash.das43@yahoo.com,2024-03-22,Gujarati,Tablet
C2298,Ramesh Singh,18,Male,Nagpur,Maharashtra,9338753421,ramesh.singh28@gmail.com,2023-12-10,Marathi,Tablet
C2299,Omkar Kulkarni,32,Male,Kanpur,Uttar Pradesh,8825254309,omkar.kulkarni89@outlook.com,2023-09-12,Tamil,Laptop
C2300,Mohit Bose,44,Male,Mumbai,Maharashtra,8471575610,mohit.bose10@gmail.com,2023-02-09,Telugu,Smart TV
C2301,Shreya Iyer,41,Female,Delhi,Delhi,6983232854,shreya.iyer22@gmail.com,2024-02-24,English,Smart TV
C2302,Prashant Yadav,48,Male,Delhi,Delhi,9451967877,prashant.yadav99@gmail.com,2023-03-22,Tamil,Smart TV
C2303,Kartik Ghosh,29,Male,Patna,Bihar,8554690336,kartik.ghosh25@yahoo.com,30-03-2023,Marathi,Tablet
C2304,Ramesh Chatterjee,53,Male,Delhi,Delhi,7527876260,ramesh.chatterjee43@outlook.com,2024-03-15,Kannada,Mobile
C2305,Payal Patil,56,Female,Nagpur,Maharashtra,7078679699,payal.patil68@yahoo.com,2023-04-21,Tamil,Laptop
C2306,Ishita Das,29,Female,Mysuru,Karnataka,9900241551,ishita.das67@gmail.com,2024-02-10,Gujarati,Smart TV
C2307,Mohit Reddy,20,Male,Gurgaon,Haryana,6668685843,mohit.reddy9@gmail.com,2023-03-02,Marathi,Mobile
C2308,Prashant Kapoor,57,Male,Kolkata,West Bengal,7310557710,prashant.kapoor85@outlook.com,2023-05-28,Hindi,Laptop
C2309,Payal Saxena,39,Female,Jaipur,Rajasthan,7231494521,payal.saxena71@gmail.com,19-03-2024,Hindi,Mobile
C2310,Kavitha Singh,57,Female,Lucknow,Uttar Pradesh,9414050850,kavitha.singh87@yahoo.com,2023-09-30,Telugu,Tablet
C2311,Ritika Banerjee,29,Female,Noida,Uttar Pradesh,7725439245,ritika.banerjee51@gmail.com,2023-01-14,Hindi,Mobile
C2312,Vivek Shah,33,Male,Lucknow,Uttar Pradesh,6852768209,vivek.shah14@gmail.com,2023-06-19,English,Tablet
C2313,Prashant Reddy,52,Male,Pune,Maharashtra,6020979096,prashant.reddy13@yahoo.com,2023-11-22,Marathi,Smart TV
C2314,Manoj Singh,40,Male,Bengaluru,Karnataka,9860437758,manoj.singh26@gmail.com,2024-04-23,Tamil,Laptop
C2315,Gaurav Verma,0,Male,Chennai,Tamil Nadu,6474133115,gaurav.verma30@gmail.com,2024-09-16,Bengali,Smart TV
C2316,Vijay Pillai,37,Male,Bangalore,Karnataka,9349131565,vijay.pillai49@gmail.com,2024-03-18,Bengali,Tablet
C2317,Lakshmi Mishra,37,Female,Chennai,Tamil Nadu,8325348529,lakshmi.mishra28@gmail.com,2023-09-19,Gujarati,Tablet
C2318,Ankit Menon,25,Male,Indore,Madhya Pradesh,9640641231,ankit.menon40@gmail.com,2023-09-25,Hindi,Tablet
C2319,Priya Joshi,27,Female,Surat,Gujarat,8491410526,priya.joshi26@outlook.com,2024-02-28,Telugu,Mobile
C2320,Sunil Banerjee,36,Male,Bengaluru,Karnataka,6967467269,sunil.banerjee1@gmail.com,2023-04-02,Telugu,Tablet
C2321,Aditi Naidu,24,Female,Ahmedabad,Gujarat,,aditi.naidu62@yahoo.com,2023-05-04,Bengali,Laptop
C2322,Charvi Tiwari,47,Female,Coimbatore,Tamil Nadu,9603849526,charvi.tiwari24@gmail.com,2023-06-11,Marathi,Tablet
C2323,Amit Sharma,42,Male,Kolkata,West Bengal,8932578908,amit.sharma6@gmail.com,2024-03-09,Kannada,Laptop
C2324,Yukta Kumar,21,Female,Gurgaon,Haryana,9238595129,yukta.kumar5@yahoo.com,2024-04-20,Kannada,Smart TV
C2325,Akash Nair,54,Male,Jodhpur,Rajasthan,7111399773,akash.nair78@gmail.com,2023-06-11,English,Tablet
C2326,Meera Chatterjee,58,Female,Jodhpur,Rajasthan,8296651444,meera.chatterjee59@yahoo.com,2023-10-05,Telugu,Mobile
C2327,Rahul Ghosh,53,Male,Bhopal,Madhya Pradesh,9987202981,,2023-01-05,Kannada,Mobile
C2328,Karan Krishnan,25,Other,Nagpur,Maharashtra,6963305074,karan.krishnan37@gmail.com,2023-10-17,Gujarati,Mobile
C2329,Tanvi Reddy,59,Female,Mumbai,Maharashtra,7161693624,tanvi.reddy68@yahoo.com,2023-12-05,English,Smart TV
C2330,Omkar Joshi,18,Male,Guwahati,Assam,7103762265,omkar.joshi42@yahoo.com,2023-05-12,Punjabi,Smart TV
C2331,Riya Agarwal,49,Female,Jaipur,Rajasthan,9644668471,riya.agarwal80@yahoo.com,2023-03-02,Hindi,Smart TV
C2332,Neha Mishra,39,Female,Indore,Madhya Pradesh,9858110146,neha.mishra96@gmail.com,2024-01-15,English,Smart TV
C2333,Priya Joshi,21,Female,Jodhpur,Rajasthan,8356316766,priya.joshi51@gmail.com,2024-07-28,Punjabi,Laptop
C2334,Namrata Kapoor,52,Female,Nagpur,Maharashtra,8834770510,namrata.kapoor92@yahoo.com,2023-09-19,Punjabi,Mobile
C2335,Shubham Reddy,31,Male,Delhi,Delhi,7824143044,shubham.reddy69@gmail.com,2024-10-03,Marathi,Tablet
C2336,Nitin Verma,23,Male,Lucknow,Uttar Pradesh,8345004195,nitin.verma81@gmail.com,2023-02-14,English,Tablet
C2337,Aarav Sinha,24,Male,Kolkata,West Bengal,7648209872,aarav.sinha10@gmail.com,2024-06-08,English,Smart TV
C2338,Vivek Banerjee,21,Male,Chennai,Tamil Nadu,7772139636,vivek.banerjee75@gmail.com,2023-03-18,Bengali,Laptop
C2339,Yukta Reddy,22,Female,Kanpur,Uttar Pradesh,,yukta.reddy50@gmail.com,2024-03-09,English,Smart TV
C2340,Shreya Joshi,41,Female,Jodhpur,Rajasthan,7840470571,shreya.joshi54@yahoo.com,2023-11-22,Bengali,Mobile
C2341,Swati Desai,47,Female,Delhi,Delhi,9112070180,swati.desai99@yahoo.com,2024-08-03,English,Tablet
C2342,Sunita Jain,39,Female,Gurgaon,Haryana,6150335984,sunita.jain54@gmail.com,2023-03-09,Punjabi,Smart TV
C2343,Rekha Iyer,27,Female,Noida,Uttar Pradesh,6853210133,rekha.iyer28@outlook.com,2023-01-10,Hindi,Smart TV
C2344,Ajay Tiwari,60,Male,Lucknow,Uttar Pradesh,9140565025,ajay.tiwari87@gmail.com,04-09-2024,Hindi,Smart TV
C2345,Ishita Bhat,35,Female,Kolkata,West Bengal,9991838648,ishita.bhat18@yahoo.com,2024-02-23,Tamil,Tablet
C2346,Preeti Saxena,48,Female,Nagpur,Maharashtra,6529694269,preeti.saxena91@gmail.com,2024-07-07,Punjabi,Mobile
C2347,Rekha Joshi,34,Female,Chennai,Tamil Nadu,6050875505,rekha.joshi69@gmail.com,2023-03-24,Punjabi,Tablet
C2348,Nitin Pandey,24,Male,Mysuru,Karnataka,9938707414,,2023-09-04,Punjabi,Laptop
C2349,Varun Patil,22,Male,Warangal,Telangana,,varun.patil69@gmail.com,2024-03-23,Marathi,Tablet
C2350,Sunita Iyer,28,Female,Surat,Gujarat,8089034544,sunita.iyer32@gmail.com,2023-07-02,Hindi,Laptop
C2351,Rohit Sinha,24,Male,Surat,Gujarat,8079099199,rohit.sinha84@yahoo.com,2024-05-27,Bengali,Tablet
C2352,Rahul Kapoor,999,Male,Delhi,Delhi,9356257621,rahul.kapoor81@gmail.com,01-09-2024,Marathi,Tablet
C2353,Tanvi Mishra,19,Female,Pune,Maharashtra,7415663057,tanvi.mishra56@outlook.com,2023-06-08,Telugu,Mobile
C2354,Manoj Yadav,29,Male,Jodhpur,Rajasthan,9537013760,manoj.yadav24@outlook.com,2023-01-05,Bengali,Smart TV
C2355,Ananya Menon,48,Female,Coimbatore,Tamil Nadu,6946685324,ananya.menon65@gmail.com,2023-10-17,Punjabi,Mobile
C2356,Tanya Tiwari,58,Female,Warangal,Telangana,7857856451,tanya.tiwari36@yahoo.com,2023-05-21,English,Smart TV
C2357,Payal Naidu,23,Female,Kolkata,West Bengal,6351187786,payal.naidu9@gmail.com,2023-10-08,Gujarati,Tablet
C2358,Ajay Pillai,60,Male,Guwahati,Assam,9318872779,ajay.pillai53@outlook.com,2024-07-06,English,Tablet
C2359,Deepa Rao,39,Female,Indore,Madhya Pradesh,7784622163,deepa.rao12@gmail.com,2024-06-28,Tamil,Laptop
C2360,Rajesh Kumar,22,Male,Indore,Madhya Pradesh,8987908686,rajesh.kumar82@gmail.com,2023-09-17,Hindi,Mobile
C2361,Dinesh Rajan,44,Male,Ahmedabad,Gujarat,,dinesh.rajan43@outlook.com,2024-01-14,English,Laptop
C2362,Rajesh Banerjee,41,Male,Chennai,Tamil Nadu,7787351683,rajesh.banerjee24@gmail.com,2023-06-12,Tamil,Mobile
C2363,Amit Chavan,27,Male,Nagpur,Maharashtra,9084755577,amit.chavan28@gmail.com,2023-06-03,Tamil,Smart TV
C2364,Rahul Naidu,58,Male,Mysuru,Karnataka,7983598084,rahul.naidu97@gmail.com,2024-05-24,Gujarati,Laptop
C2365,Pallavi Agarwal,24,Female,Bhopal,Madhya Pradesh,9244698459,pallavi.agarwal4@gmail.com,08-09-2024,Hindi,Laptop
C2366,Mohit Singh,27,Male,Howrah,West Bengal,7889987244,mohit.singh32@yahoo.com,2023-03-26,Bengali,Smart TV
C2367,Anjali Krishnan,47,Female,Warangal,Telangana,9981122021,anjali.krishnan18@gmail.com,2024-10-22,Kannada,Tablet
C2368,Anjali Yadav,24,Female,Patna,Bihar,7237008777,anjali.yadav97@gmail.com,2023-02-17,English,Mobile
C2369,Aditya Kapoor,36,Male,Mysuru,Karnataka,6484643103,aditya.kapoor70@gmail.com,2023-12-29,English,Tablet
C2370,Dinesh Naidu,29,Male,Nagpur,Maharashtra,7599682243,dinesh.naidu86@gmail.com,2023-03-23,Marathi,Smart TV
C2371,Meera Iyer,52,Female,Delhi,Delhi,8570670779,meera.iyer93@yahoo.com,2024-10-29,Bengali,Laptop
C2372,Pallavi Ghosh,48,Female,Chennai,Tamil Nadu,9131568731,pallavi.ghosh21@yahoo.com,2024-02-01,English,Smart TV
C2373,Kavitha Agarwal,41,Female,Jaipur,Rajasthan,9090358587,kavitha.agarwal24@gmail.com,2024-04-29,Gujarati,Mobile
C2374,Preeti Ghosh,18,Female,Noida,Uttar Pradesh,6288073664,preeti.ghosh49@gmail.com,2024-10-26,Hindi,Mobile
C2375,Komal Das,60,Female,Patna,Bihar,6239502111,komal.das61@outlook.com,2023-01-06,Hindi,Smart TV
C2376,Vikram Tiwari,28,Male,Pune,Maharashtra,8956089804,vikram.tiwari58@gmail.com,2023-04-30,,Mobile
C2377,Kartik Rao,47,Male,Coimbatore,Tamil Nadu,9173906650,kartik.rao81@yahoo.com,2024-05-29,Hindi,Smart TV
C2378,Mohit Mehta,33,Male,Coimbatore,Tamil Nadu,7506327052,mohit.mehta12@yahoo.com,2024-03-13,Marathi,Tablet
C2379,Preeti Patil,47,Female,Kolkata,West Bengal,7691428400,preeti.patil2@gmail.com,2023-04-23,Gujarati,Laptop
C2380,Omkar Das,24,Male,Mumbai,Maharashtra,8322583376,omkar.das83@yahoo.com,2023-05-25,Kannada,Laptop
C2381,Deepak Mishra,48,Male,Surat,Gujarat,6866100005,deepak.mishra16@gmail.com,2024-06-26,Bengali,Tablet
C2382,Sonia Hegde,31,Female,Warangal,Telangana,9402696315,sonia.hegde45@outlook.com,22-06-2024,,Tablet
C2383,Pankaj Kapoor,31,Male,Delhi,Delhi,8823708444,pankaj.kapoor41@gmail.com,2023-01-17,Punjabi,Mobile
C2384,Sachin Ghosh,53,Male,Warangal,Telangana,8264570177,sachin.ghosh63@gmail.com,08-02-2023,Kannada,Tablet
C2385,Aditya Rajan,29,Male,Surat,Gujarat,9082627756,aditya.rajan77@yahoo.com,2024-09-12,English,Mobile
C2386,Omkar Agarwal,42,Male,Mumbai,Maharashtra,6118289210,omkar.agarwal56@outlook.com,2023-11-08,Kannada,Mobile
C2387,Swati Menon,42,Female,Bengaluru,Karnataka,8896918617,swati.menon56@gmail.com,2023-08-12,Bengali,Tablet
C2388,Meera Rao,54,Female,Lucknow,Uttar Pradesh,7583003580,meera.rao59@yahoo.com,2024-01-13,Kannada,Laptop
C2389,Payal Joshi,20,Female,Jaipur,Rajasthan,8488319272,payal.joshi57@outlook.com,2024-06-02,Gujarati,Smart TV
C2390,Omkar Gupta,23,Male,Kolkata,West Bengal,6711034020,omkar.gupta29@outlook.com,23-03-2024,Gujarati,Laptop
C2391,Rahul Chavan,51,Male,Mumbay,Maharashtra,9133021489,rahul.chavan11@gmail.com,2023-04-06,Telugu,Mobile
C2392,Akash Kumar,47,Male,Surat,Gujarat,7437645618,akash.kumar40@yahoo.com,2024-03-12,Marathi,Smart TV
C2393,Sunil Mishra,46,Male,Warangal,Telangana,9914871929,sunil.mishra29@yahoo.com,2023-08-17,English,Laptop
C2394,Vishal Malhotra,55,Male,Kolkata,West Bengal,6669916992,vishal.malhotra58@yahoo.com,2023-01-28,English,Tablet
C2395,Aditya Patil,41,Male,Kanpur,Uttar Pradesh,7977673800,aditya.patil94@outlook.com,2024-02-26,Kannada,Tablet
C2396,Gaurav Rajan,47,Male,Warangal,Telangana,8678865707,gaurav.rajan48@gmail.com,2023-09-25,,Laptop
C2397,Ramesh Iyer,33,Male,Bangalore,Karnataka,6892880229,ramesh.iyer97@yahoo.com,2024-05-26,Hindi,Smart TV
C2398,Rohan Saxena,55,Male,Guwahati,Assam,9623154344,rohan.saxena63@yahoo.com,2023-11-14,Punjabi,Laptop
C2399,Komal Chopra,46,Female,Noida,Uttar Pradesh,7963436509,komal.chopra19@gmail.com,2024-10-08,English,Tablet
C2400,Aarav Chavan,28,Male,Jodhpur,Rajasthan,9132156670,aarav.chavan10@gmail.com,2024-06-07,Hindi,Laptop
C2401,Payal Rajan,28,Female,Patna,Bihar,6189802213,payal.rajan83@gmail.com,12-02-2024,,Laptop
C2402,Amit Malhotra,23,Male,Surat,Gujarat,7146554512,amit.malhotra44@outlook.com,2024-01-08,Bengali,Mobile
C2403,Ajay Desai,30,Male,Kolkata,West Bengal,7865007443,ajay.desai41@gmail.com,29-10-2024,Tamil,Tablet
C2404,Sunil Banerjee,43,Male,Bhopal,Madhya Pradesh,6778134145,sunil.banerjee36@gmail.com,2024-07-14,Tamil,Laptop
C2405,Arjun Rajan,999,Male,Bengaluru,Karnataka,9840639294,arjun.rajan13@yahoo.com,2023-07-29,Hindi,Mobile
C2406,Nitin Joshi,45,Male,Hyderabad,Telangana,8847098192,nitin.joshi78@yahoo.com,2023-04-08,Kannada,Smart TV
C2407,Komal Shah,32,Female,Gurgaon,Haryana,6571192491,komal.shah99@gmail.com,05-08-2023,,Smart TV
C2408,Charvi Mehta,59,Female,Kanpur,Uttar Pradesh,7167917761,charvi.mehta2@yahoo.com,2024-05-18,Gujarati,Smart TV
C2409,Ananya Chatterjee,38,Female,Lucknow,Uttar Pradesh,8531535628,ananya.chatterjee92@outlook.com,2023-11-15,Hindi,Laptop
C2410,Sneha Rajan,35,Female,Ahmedabad,Gujarat,9682898218,sneha.rajan50@yahoo.com,2024-07-14,English,Smart TV
C2411,Rohit Chopra,999,Male,Bhopal,Madhya Pradesh,6322322426,rohit.chopra72@gmail.com,2023-08-08,Telugu,Laptop
C2412,Aditya Mishra,51,Male,Surat,Gujarat,7759044741,aditya.mishra35@gmail.com,03-10-2023,Bengali,Mobile
C2413,Harish Rao,31,Male,Noida,Uttar Pradesh,8444834519,harish.rao1@outlook.com,2024-07-17,Gujarati,Laptop
C2414,Rekha Chopra,52,Female,Delhi,Delhi,6066250162,rekha.chopra85@gmail.com,2024-04-04,Bengali,Tablet
C2415,Shubham Banerjee,26,Male,Howrah,West Bengal,8830568208,shubham.banerjee3@outlook.com,2024-04-30,Punjabi,Smart TV
C2416,Rohan Krishnan,40,Male,Noida,Uttar Pradesh,9942354791,rohan.krishnan63@gmail.com,2024-08-17,Hindi,Smart TV
C2417,Arjun Sharma,28,Male,Noida,Uttar Pradesh,8579988359,arjun.sharma33@yahoo.com,2023-08-05,Kannada,Smart TV
C2418,Aarti Singh,59,Female,Ahmedabad,Gujarat,9037817150,aarti.singh19@outlook.com,2023-10-28,Punjabi,Laptop
C2419,Meera Singh,25,Female,Coimbatore,Tamil Nadu,8286600999,meera.singh38@yahoo.com,2024-08-14,Gujarati,Mobile
C2420,Nitin Singh,36,Male,Jaipur,Rajasthan,8725901259,nitin.singh67@gmail.com,2023-07-28,Telugu,Tablet
C2421,Mansi Chopra,37,Female,Indore,Madhya Pradesh,7995719477,mansi.chopra12@gmail.com,2024-09-06,Hindi,Smart TV
C2422,Gaurav Desai,40,Male,Kanpur,Uttar Pradesh,6234051558,gaurav.desai83@outlook.com,2024-03-20,Tamil,Laptop
C2423,Charvi Kapoor,25,Female,Nagpur,Maharashtra,8118895949,charvi.kapoor19@yahoo.com,2024-01-31,Tamil,Tablet
C2424,Sunil Sinha,53,Male,Delhi,Delhi,9374001980,sunil.sinha1@outlook.com,2024-02-24,Bengali,Laptop
C2425,Ravi Tiwari,54,Male,Guwahati,Assam,9978551791,ravi.tiwari52@gmail.com,2024-08-16,Kannada,Laptop
C2426,Prashant Patil,31,Male,Mumbai,Maharashtra,7080910069,prashant.patil12@gmail.com,2024-09-09,Kannada,Mobile
C2427,Nitin Reddy,42,Male,Warangal,Telangana,,nitin.reddy91@outlook.com,2023-02-19,,Mobile
C2428,Mansi Das,25,Female,Pune,Maharashtra,9091796510,mansi.das78@yahoo.com,2023-06-16,,Tablet
C2429,Tejas Bose,40,Male,Patna,Bihar,8931856654,tejas.bose33@outlook.com,2024-04-18,Telugu,Tablet
C2430,Namrata Mehta,999,Female,Patna,Bihar,8201970307,namrata.mehta60@yahoo.com,2024-03-09,Telugu,Laptop
